match_id,home_ballpossession,away_ballpossession,home_expectedgoals,away_expectedgoals,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancemissed,away_bigchancemissed,home_accuratethroughball,away_accuratethroughball,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_ballrecovery,away_ballrecovery,home_totalclearance,away_totalclearance,home_goalsprevented,away_goalsprevented,home_goalkicks,away_goalkicks,home_bigchancescored,away_bigchancescored,home_redcards,away_redcards,home_touchesinoppbox,away_touchesinoppbox,home_finalthirdphasestatistic,away_finalthirdphasestatistic,home_divesaves,away_divesaves,home_highclaims,away_highclaims,home_punches,away_punches,home_errorsleadtoshot,away_errorsleadtoshot,home_errorsleadtogoal,away_errorsleadtogoal,home_penaltysaves,away_penaltysaves
11450210,40,60,0.49,0.43,,,11,8,3,3,1,5,19,10,331,488,8,24,10,17,1,2,4,4,0,0,4,2,3,2,9,6,2,2,,,1,0,2,1,1,1,243,390,22,23,54,71,26,39,1,5,34,66,16,4,28,46,10,28,10,6,4,14,14,10,57,50,17,12,-0.3792,-0.6544,5,7,,,,,,,,,,,,,,,,,,,,
11451035,49,51,1.27,0.83,2,2,9,10,3,2,4,2,18,12,428,441,12,14,11,16,1,1,5,4,0,0,2,5,2,1,7,4,2,6,0,1,,,2,4,2,0,340,350,25,22,45,48,17,28,3,3,41,59,6,4,31,45,7,9,8,15,10,10,10,7,53,66,19,22,-0.4785,-1.8281,8,4,2,1,,,,,,,,,,,,,,,,,,
11450214,61,39,3.39,1.16,7,2,22,12,3,4,7,4,15,9,549,346,11,15,8,14,2,0,7,4,2,1,12,4,3,4,14,5,8,7,4,1,1,2,2,4,1,2,476,270,26,18,60,38,16,22,5,3,48,52,8,6,33,42,14,7,15,13,6,9,13,15,55,58,19,17,0.3228,0.6754,6,17,3,1,,,,,,,,,,,,,,,,,,
11451037,33,67,0.14,0.91,0,1,2,15,1,0,2,4,14,17,280,567,22,16,17,13,4,7,2,2,0,0,0,7,0,6,2,6,0,9,0,1,,,3,1,1,3,198,480,19,27,40,89,22,41,0,8,53,47,8,5,43,40,16,13,6,11,15,11,7,8,52,59,34,12,-0.684,-1.4717,7,0,,,1,0,,,,,,,,,,,,,,,,
11450215,37,63,2.35,1.27,5,1,11,11,2,2,3,4,17,9,297,500,15,11,7,16,1,0,6,4,1,1,4,4,1,3,9,8,2,3,3,0,1,0,2,2,5,5,169,358,23,40,77,75,27,32,3,6,46,54,5,12,26,33,25,27,4,6,13,7,13,3,70,67,20,18,-0.593,-1.7767,5,5,2,1,,,,,,,,,,,,,,,,,,
11450201,46,54,1.16,3.98,2,5,4,21,6,0,1,6,18,14,374,439,14,19,14,16,5,4,1,9,0,1,1,10,2,2,3,15,1,6,1,3,,,1,3,0,3,276,350,20,23,32,65,28,24,2,4,50,50,8,5,37,45,18,9,11,11,11,12,10,14,53,67,15,10,0.5429,-0.0052,11,3,1,2,,,,,,,,,,,,,,,,,,
11450211,49,51,0.55,2.96,0,4,12,18,5,2,1,9,24,10,446,475,12,12,8,23,1,2,2,6,0,1,4,12,6,0,4,13,8,5,0,3,0,2,0,4,2,1,363,383,13,16,59,69,36,44,7,7,35,65,7,5,25,49,10,17,5,14,9,6,4,9,62,68,21,18,0.3543,0.3108,12,5,0,1,,,,,,,,,,,,,,,,,,
11451034,40,60,1.07,2.65,1,4,8,17,3,2,1,7,18,18,333,481,11,17,18,18,3,3,3,3,0,1,4,9,1,5,4,13,4,4,0,4,,,4,5,1,1,258,401,12,25,41,61,21,34,1,7,46,54,11,9,33,44,18,17,5,9,8,11,6,3,52,44,27,9,1.1671,-0.2105,7,8,1,0,1,0,,,,,,,,,,,,,,,,
11450213,56,44,1.88,1.4,2,1,11,10,4,2,4,5,9,9,505,383,14,22,9,8,0,1,4,4,0,0,4,4,3,2,6,6,5,4,1,1,1,1,1,2,3,0,419,293,22,12,55,52,32,26,7,5,52,48,7,8,32,36,16,9,10,6,7,15,5,10,70,66,19,23,1.2502,-0.7666,6,9,1,0,,,,,,,,,,,,,,,,,,
11450216,44,56,0.5,2.62,1,6,8,19,8,3,2,3,6,11,409,521,14,14,10,6,1,2,4,11,1,1,4,6,0,2,4,15,4,4,1,4,1,1,2,0,0,4,330,453,20,18,41,54,29,27,2,10,52,48,3,5,31,24,16,20,7,4,11,9,8,9,60,64,5,9,0.547,0.0471,8,6,0,2,,,,,,,,,,,,,,,,,,
11450202,65,35,0.83,0.83,1,4,14,9,2,1,7,2,8,13,595,342,26,22,12,8,3,4,1,3,1,0,7,3,6,3,10,4,4,5,1,3,0,1,2,2,2,0,526,261,19,24,68,64,21,32,10,1,51,49,15,11,48,41,13,18,12,11,12,12,12,7,55,65,14,39,0.5407,0.0263,7,10,0,1,,,,,,,,,,,,,,,,,,
11450204,32,68,0.83,1.37,1,1,15,12,2,6,2,1,11,19,251,518,21,9,18,10,4,6,7,3,0,1,5,4,3,5,5,5,10,7,1,0,,,5,3,,,178,445,10,18,45,67,19,36,2,4,58,42,2,10,42,26,18,17,5,9,12,7,6,7,50,46,23,8,0.3383,0.4483,7,7,0,1,1,1,7,15,22,111,0,1,2,0,,,0,1,,,,
11897409,62,38,0.61,0.39,1,0,7,11,2,1,3,3,9,10,609,376,18,8,9,7,3,2,2,3,0,0,2,5,3,3,2,3,5,8,1,0,0,1,2,0,1,2,503,276,27,29,60,52,25,34,4,2,52,48,5,9,32,23,11,16,5,8,10,4,3,14,58,61,22,29,-0.6948,-0.3969,7,5,,,1,1,,,,,,,,,,,,,,,,
11897404,56,44,1.31,1.38,2,2,14,12,1,3,5,7,10,16,445,357,17,26,16,10,2,4,3,2,0,0,9,6,2,4,7,5,7,7,2,1,,,1,0,3,0,339,258,39,19,61,42,23,14,4,5,48,52,15,7,46,50,16,17,14,14,14,14,9,12,61,71,14,33,-0.3239,1.2155,10,13,0,1,,,,,,,,,,,,,,,,,,
11897406,56,44,0.76,1.98,0,4,15,9,2,0,6,3,16,12,463,385,15,13,10,15,2,1,0,5,0,0,7,2,8,2,8,8,7,1,0,2,0,1,3,1,1,5,366,300,25,17,60,38,22,18,5,5,50,50,6,9,28,33,19,14,5,5,7,8,3,5,61,65,6,22,-0.3324,0,2,7,0,2,,,,,,,,,,,,,,,,,,
11897403,54,46,1.56,2.01,1,2,28,15,3,7,10,5,10,15,402,355,17,20,13,10,3,1,7,7,1,0,8,2,13,6,19,8,9,7,1,0,,,3,1,3,1,329,279,16,14,54,51,41,24,10,0,56,44,8,11,38,40,20,6,8,10,8,12,7,11,59,59,15,22,-2.1545,1.0835,8,11,0,2,,,37,25,84,71,1,0,1,1,0,1,,,1,0,,
11897407,40,60,1.27,1.81,2,3,15,13,5,8,5,3,10,10,360,537,19,12,10,10,0,2,10,6,1,0,2,6,3,1,11,10,4,3,1,2,1,0,2,0,2,1,278,448,24,28,52,42,26,23,2,6,51,49,4,12,39,33,9,13,10,12,10,10,13,7,65,62,12,29,0.373,-0.586,7,2,1,1,,,,,,,,,,,,,,,,,,
11897408,72,28,0.5,0.16,1,1,14,7,2,7,5,5,14,4,655,249,9,14,3,12,3,0,7,2,0,0,4,3,3,2,8,3,6,4,1,1,1,2,2,2,4,1,594,184,22,7,71,26,28,22,4,2,51,49,5,5,27,32,16,9,15,7,6,6,6,5,54,50,10,38,0.1657,1.759,2,11,,,,,,,,,,,,,,,,,,,,
11897405,60,40,1.36,1.04,3,1,20,14,3,5,7,7,6,15,518,346,13,17,14,6,0,3,7,5,0,0,3,6,10,3,9,9,11,5,1,0,0,2,1,2,4,4,419,264,23,14,60,44,31,23,3,5,57,43,10,8,44,34,13,9,17,11,10,9,13,12,61,56,7,22,-0.9256,-0.301,8,8,2,1,,,,,,,,,,,,,,,,,,
11897410,67,33,5.16,0.09,8,0,17,4,0,5,7,0,14,8,575,286,20,17,8,14,1,2,11,1,0,0,6,0,0,3,11,1,6,3,2,0,4,0,4,3,3,1,500,197,13,16,60,38,15,28,2,0,55,45,6,10,34,34,12,4,6,4,13,12,13,16,62,51,6,17,-0.5563,-1.2786,4,6,6,0,,,,,,,,,,,,,,,,,,
11897411,37,63,1.56,1.6,1,1,16,23,6,3,4,8,9,20,293,517,21,17,15,9,0,3,4,8,0,2,9,5,3,10,9,15,7,8,0,1,1,1,4,1,2,1,217,438,24,22,38,66,23,20,8,4,56,44,9,11,44,31,13,14,8,6,14,10,14,6,60,58,28,17,0.0534,0.0663,6,10,1,0,0,1,,,,,,,,,,,,,,,,
11897412,61,39,1.25,2.35,2,3,14,19,7,5,5,1,13,17,491,316,12,21,16,13,3,1,8,8,0,1,6,5,0,6,9,14,5,5,0,2,,,4,3,3,3,393,221,26,20,49,52,43,25,3,1,52,48,11,7,38,41,19,11,10,8,6,13,5,12,60,64,16,13,1.1763,-0.1916,8,9,2,1,,,,,,,,,,,,,,,,,,
11450195,64,36,3.16,0.41,5,0,15,7,3,2,3,1,22,11,607,340,17,12,11,19,1,2,6,4,0,0,5,3,4,0,8,3,7,4,2,0,0,1,2,1,2,3,540,271,16,12,68,46,29,34,4,0,43,57,5,8,30,42,11,12,2,12,9,7,4,10,45,38,12,16,-0.3015,0.609,5,6,3,0,,,,,,,,,,,,,,,,,,
11450196,33,67,1.11,1.6,3,4,15,15,5,3,5,5,15,9,282,608,17,17,9,14,0,1,5,7,1,0,4,4,6,4,11,8,4,7,2,2,2,1,2,1,1,1,210,537,23,21,41,90,16,39,5,5,42,58,7,9,29,39,6,9,3,8,10,12,12,9,55,55,17,17,-0.1303,0.0045999999999999,8,8,1,2,,,,,,,,,,,,,,,,,,
11450191,51,49,2.09,1.81,4,5,14,13,2,3,5,3,22,11,377,364,18,15,7,20,2,5,6,6,0,0,4,4,4,3,7,9,7,4,1,2,0,2,8,6,2,1,272,269,26,19,54,62,33,20,4,2,45,55,10,11,33,41,14,17,10,7,11,8,12,14,65,64,22,18,-1.3786,-0.4893,7,5,3,3,0,2,,,,,,,,,,,,,,,,
11450197,52,48,0.36,0.33,,,9,8,3,1,5,11,10,11,384,355,18,24,11,8,2,2,1,3,0,0,5,4,3,1,6,4,3,4,,,,,1,1,1,0,284,251,30,28,42,65,26,23,3,7,50,50,11,13,39,38,17,19,10,6,10,16,9,12,69,61,15,14,0.4414,0.0676,8,8,,,,,,,,,,,,,,,,,,,,
11450193,54,46,1.65,0.37,4,1,18,7,2,5,7,4,10,11,463,393,15,17,9,10,3,3,6,2,0,0,7,2,5,3,9,5,9,2,3,1,2,1,2,2,3,2,367,290,22,25,59,63,35,21,3,4,47,53,8,9,36,37,14,19,12,10,10,9,12,13,66,63,25,33,0.4772,0.4226,10,7,1,0,,,,,,,,,,,,,,,,,,
11450194,49,51,1.2,1.51,1,1,8,14,1,2,4,8,18,11,304,316,15,13,10,17,3,0,3,2,0,0,4,7,1,5,5,9,3,5,,,,,2,5,0,6,179,188,29,32,71,59,19,24,3,4,47,53,7,12,30,43,34,29,6,14,12,5,13,11,38,50,23,26,0.3092,0.1221,13,8,1,1,,,,,,,,,,,,,,,,,,
11450200,55,45,3.17,1.13,6,1,8,10,4,0,5,6,9,10,489,392,17,14,10,9,2,3,5,5,0,0,2,4,1,1,7,7,1,3,1,1,1,0,0,2,5,0,423,321,19,17,42,48,26,16,3,3,56,44,6,12,33,27,6,4,6,4,13,8,7,6,50,38,12,13,0.5493,-1.1468,4,6,5,0,0,1,18,9,79,60,2,0,2,0,0,1,,,1,0,1,0
11450198,59,41,1.65,1.84,1,3,15,10,0,2,10,3,16,7,518,366,11,22,5,14,3,2,3,3,0,0,2,4,10,3,9,3,6,7,,,0,1,4,1,0,1,434,280,24,12,56,43,35,17,6,0,43,57,15,6,26,38,11,12,10,2,4,11,5,4,53,57,13,32,-1.2686,0.1871,4,9,1,3,,,,,,,,,,,,,,,,,,
11450199,47,53,1.38,0.73,1,0,12,12,4,3,6,5,9,14,380,443,12,12,13,8,0,2,3,4,0,0,4,5,5,3,6,6,6,6,1,0,1,0,2,0,2,0,303,343,17,22,58,58,34,31,3,4,53,47,6,5,31,25,21,22,6,5,5,9,9,9,48,41,27,22,0.8969,1.0726,5,9,,,,,,,,,,,,,,,,,,,,
11450181,48,52,1.34,0.26,2,0,16,6,0,5,9,7,7,11,395,427,16,15,10,6,0,2,6,0,0,0,8,4,2,2,11,3,5,3,1,0,,,4,1,0,1,302,340,13,17,41,74,24,16,7,0,60,40,8,11,36,31,14,2,10,10,11,8,9,9,72,62,25,18,0,0.3303,8,12,1,0,,,,,,,,,,,,,,,,,,
11450179,68,32,1.19,2.05,3,3,8,7,0,3,2,3,15,9,625,301,13,13,8,14,3,1,3,3,0,0,5,2,0,2,8,4,0,3,3,0,,,0,2,3,1,542,210,17,26,105,52,31,23,10,3,45,55,5,7,22,35,16,12,1,8,8,6,6,14,52,48,12,15,-0.539,0.9628,7,11,0,3,,,,,,,,,,,,,,,,,,
11450178,56,44,1.25,0.88,1,2,18,6,0,3,5,6,13,18,477,376,15,12,18,13,0,2,4,1,1,0,7,2,7,3,9,5,9,1,1,1,,,3,1,1,3,401,304,16,18,58,32,31,16,5,5,57,43,6,11,35,29,20,13,5,5,15,6,6,7,49,46,5,15,-0.1807,0.3453,3,12,0,1,,,,,,,,,,,,,,,,,,
11450182,39,61,2.23,1.01,2,2,11,13,4,2,2,5,6,19,273,437,17,16,19,6,1,4,4,4,0,1,3,5,4,4,7,8,4,5,0,2,0,3,7,2,2,1,190,361,16,22,40,44,20,24,5,2,53,47,7,8,46,29,11,21,11,7,10,9,10,12,45,42,13,13,1.4571,0.4876,8,9,2,0,,,,,,,,,,,,,,,,,,
11450176,39,61,1.56,1.91,2,3,6,22,2,0,1,10,16,10,315,492,16,19,10,12,5,2,2,3,0,1,3,10,1,9,3,13,3,9,0,3,3,0,1,5,0,1,252,417,19,27,36,60,27,22,1,7,51,49,11,8,34,42,18,8,9,11,10,14,14,14,51,48,23,4,-0.7813,-0.5166,13,5,2,0,,,,,,,,,,,,,,,,,,
11450180,46,54,0.39,0.42,,,5,8,1,0,2,6,19,26,282,339,16,12,26,18,3,4,0,1,0,0,5,7,0,0,3,5,2,3,,,,,6,4,1,1,192,243,26,29,40,45,14,25,5,6,58,42,7,9,49,34,20,15,7,5,10,11,15,8,36,39,23,19,0.0439,0.0305,10,11,,,,,18,15,69,43,,,,,0,3,,,,,,
11450177,55,45,1.89,0.75,5,1,15,17,2,4,3,4,10,18,485,384,14,20,18,9,1,4,6,3,0,1,7,11,2,3,12,8,3,9,3,1,2,0,3,5,3,2,396,292,19,21,50,66,34,15,5,6,50,50,4,3,42,32,10,19,10,4,12,14,13,8,55,54,19,10,-0.275,-0.6576,10,8,2,0,,,22,17,68,83,1,1,2,0,,,,,,,,
11450173,53,47,1.77,1.63,1,5,21,11,1,6,3,4,9,15,432,385,13,10,14,9,0,1,8,3,0,1,9,4,4,4,11,7,10,4,1,3,0,2,3,1,1,1,340,285,11,26,79,43,26,20,9,5,54,46,6,3,36,30,14,13,9,11,7,8,11,15,53,49,20,18,-0.3168,-0.2428,5,14,0,2,,,,,,,,,,,,,,,,,,
11450174,54,46,0.7,1.16,0,2,8,16,5,1,5,8,11,9,424,360,29,14,9,9,1,1,2,7,1,0,1,2,5,7,4,10,4,6,0,1,0,3,4,0,2,1,344,282,24,22,56,64,28,23,3,4,53,47,8,20,49,34,13,20,11,11,13,10,7,15,49,43,19,15,-0.0828,-0.4935,5,4,0,1,,,,,,,,,,,,,,,,,,
11450172,54,46,1.52,0.42,3,0,13,9,0,2,5,3,10,12,426,384,19,15,12,8,0,3,3,1,0,1,5,5,5,3,8,4,5,5,2,0,0,1,4,2,4,1,341,296,23,26,62,49,28,37,11,2,58,42,7,9,44,31,10,8,13,8,14,6,9,10,52,43,13,19,-0.5541,0.2709,3,11,1,0,,,,,,,,,,,,,,,,,,
11450155,47,53,0.63,2.1,1,3,10,8,1,0,1,5,7,17,413,452,14,21,16,6,2,5,2,3,1,0,4,3,4,2,6,5,4,3,0,1,1,2,2,3,2,7,327,376,22,30,53,64,21,22,2,5,47,53,8,6,37,37,10,17,7,10,10,14,8,5,50,49,22,16,-0.0317,-1.1596,8,5,1,2,,,,,,,,,,,,,,,,,,
11450159,46,54,0.96,1.48,1,5,11,9,4,3,9,5,15,10,395,468,15,18,10,13,2,0,2,4,1,0,7,5,2,0,5,8,6,1,1,5,,,1,3,1,1,318,392,27,20,42,33,16,14,2,2,40,60,12,10,30,42,8,14,5,11,8,13,11,11,57,47,16,23,0.8771,0.8413,6,8,,,,,,,,,,,,,,,,,,,,
11450160,56,44,0.81,1.26,1,2,9,14,4,2,4,3,20,13,384,297,17,12,11,16,2,2,3,7,0,3,3,7,3,0,7,7,2,7,,,1,1,3,5,4,1,299,217,28,22,46,53,23,31,3,7,49,51,6,13,34,36,14,14,6,8,8,6,7,15,50,60,19,20,-0.5175,0.2366,10,4,1,2,,,,,,,,,,,,,,,,,,
11450163,41,59,0.98,0.77,1,0,10,16,0,1,3,4,11,10,328,468,15,9,8,11,0,2,3,0,1,0,4,10,3,6,7,9,3,7,,,,,1,2,3,3,242,383,17,22,38,60,24,25,4,5,55,45,3,8,32,25,15,14,9,5,12,5,10,6,41,54,30,14,0,-0.3996,16,6,1,0,,,12,20,34,85,,,,,,,,,,,,
11450162,56,44,0.77,0.97,2,2,11,12,5,1,6,6,10,12,477,383,15,13,11,10,3,0,1,5,0,0,9,5,1,2,7,6,4,6,2,2,1,0,3,2,4,0,416,313,20,14,41,50,19,32,8,4,54,46,4,10,33,27,15,14,8,5,8,11,10,8,52,45,14,25,0.8925,0.0143,6,11,,,,,,,,,,,,,,,,,,,,
11450161,56,44,0.77,0.94,0,1,16,10,1,2,4,3,18,8,542,426,9,8,8,17,1,1,2,2,1,0,11,3,3,5,9,5,7,5,0,1,,,0,4,2,1,475,353,16,14,71,48,25,47,5,1,43,57,6,6,29,28,7,19,12,5,6,4,7,4,58,40,12,18,-0.3158,0.1798,6,15,,,,,,,,,,,,,,,,,,,,
11450186,45,55,1.56,0.28,3,0,13,7,1,3,3,5,22,14,353,435,16,7,13,21,2,3,4,1,0,0,4,4,5,2,7,2,6,5,2,0,0,1,3,3,2,2,249,328,17,29,72,57,35,21,5,1,53,47,5,9,31,38,25,12,2,11,16,4,14,12,68,63,28,19,0.0612,0.4914,8,7,1,0,,,,,,,,,,,,,,,,,,
11450183,65,35,1.55,2.17,2,3,17,10,3,3,7,7,9,11,451,243,11,18,11,9,4,3,4,5,0,0,9,4,4,1,9,7,8,3,1,1,,,3,2,0,3,380,172,25,11,65,43,34,28,2,2,46,54,11,6,28,36,19,19,6,9,8,14,9,13,51,57,16,35,-0.4053,0.358,4,12,1,2,,,,,,,,,,,,,,,,,,
11450184,47,53,0.81,3.02,1,5,16,25,9,7,4,8,12,13,410,475,14,20,12,12,3,1,9,14,0,1,3,7,4,4,9,16,7,9,0,4,0,3,2,3,1,2,320,393,16,15,46,60,18,30,2,4,47,53,5,5,37,40,7,10,11,8,10,13,12,11,69,74,18,15,-0.6118,0.9672,5,3,1,1,,,,,,,,,,,,,,,,,,
11450185,66,34,2.82,0.7,5,1,30,7,5,7,13,3,20,14,489,264,20,18,13,20,3,3,10,5,1,0,14,2,6,0,20,7,10,0,3,1,2,0,2,1,1,2,392,170,24,18,67,42,21,24,13,4,54,46,11,10,41,48,31,14,9,10,16,12,16,9,52,47,15,27,0.6611,0.3801,6,19,2,0,,,,,,,,,,,,,,,,,,
11450164,49,51,0.99,1.66,2,3,8,12,1,3,4,6,8,10,413,428,10,13,8,8,4,1,4,2,0,0,2,7,2,3,7,8,1,4,1,2,,,1,1,4,0,328,348,27,24,52,69,26,32,4,4,49,51,10,1,29,36,20,16,12,15,5,8,5,8,58,53,28,21,0.0274,0.8548,7,5,1,1,,,,,,,,,,,,,,,,,,
11450165,36,64,2.33,1.47,8,2,12,16,1,4,2,5,14,15,302,531,12,12,12,13,1,1,8,2,0,1,4,13,0,1,10,9,2,7,5,2,,,1,1,3,0,204,434,25,23,52,75,36,23,5,8,47,53,5,9,37,38,19,25,13,14,6,8,10,4,53,62,17,15,-0.5907,-0.0608,12,4,3,0,,,,,,,,,,,,,,,,,,
11450167,52,48,0.7,1.58,1,3,11,13,1,3,4,3,19,12,486,451,8,7,11,16,1,1,6,3,1,0,3,6,2,4,6,8,5,5,1,2,,,4,3,5,2,418,359,8,22,60,42,28,21,3,3,49,51,3,5,24,32,15,9,5,9,6,5,10,2,45,39,15,13,-0.1953,-1.7945,8,3,0,1,,,,,,,,,,,,,,,,,,
11450168,44,56,2.08,0.38,3,2,17,9,3,2,6,4,17,9,359,453,17,20,8,16,3,0,6,3,1,0,9,2,2,4,12,6,5,3,2,2,2,1,3,2,,,291,364,17,16,45,58,31,18,6,4,51,49,9,11,36,40,16,10,11,4,8,11,6,5,51,47,29,19,1.5339,-1.8016,6,11,1,0,,,,,,,,,,,,,,,,,,
11450166,50,50,1.71,0.59,3,0,15,16,3,5,9,4,19,11,298,310,26,14,9,17,1,0,6,3,0,0,4,7,5,6,10,7,5,9,2,0,,,1,1,1,1,145,158,29,23,80,86,26,32,5,7,48,52,12,14,49,48,22,28,15,19,17,8,7,8,94,85,27,33,0.5115,0.7873,9,11,1,0,,,24,31,43,56,0,1,0,1,,,,,,,,
11450145,59,41,2.25,0.32,4,1,19,8,1,6,8,3,14,7,491,340,20,26,6,12,2,1,7,1,3,0,10,6,2,1,12,4,7,4,4,1,2,0,1,5,2,3,388,238,26,22,75,68,23,26,8,5,47,53,14,9,33,44,18,14,7,6,9,14,13,9,61,61,22,16,0.0509,2.1852,8,13,,,,,,,,,,,,,,,,,,,,
11450170,65,35,1.55,0.29,3,0,20,4,2,2,6,2,17,11,541,298,13,21,11,16,1,0,4,3,2,0,12,1,4,0,14,3,6,1,2,0,,,2,1,1,0,460,225,33,15,67,42,38,22,3,1,50,50,11,6,42,42,13,14,19,5,8,11,10,12,54,52,10,29,-0.3366,-0.2914,4,8,1,0,,,,,,,,,,,,,,,,,,
11450175,49,51,1.65,0.23,2,0,16,6,2,7,5,2,22,9,445,464,20,17,6,22,5,0,9,2,0,0,3,4,4,0,8,4,8,2,1,0,,,2,1,1,2,356,368,18,14,81,41,28,19,5,2,45,55,7,9,31,47,19,15,5,8,9,10,12,14,62,65,18,10,0.3299,0.8046,4,4,1,0,1,1,,,,,,,,,,,,,,,,
11450171,36,64,0.62,2.62,3,6,6,20,5,4,4,10,14,8,288,499,21,13,7,13,3,2,4,6,0,1,2,9,0,5,5,14,1,6,3,5,,,0,3,0,2,187,410,24,31,34,79,22,24,4,10,46,54,7,8,33,34,10,17,5,10,14,11,14,9,56,65,34,15,0.7027,0.9669,13,1,0,1,,,,,,,,,,,,,,,,,,
11450169,59,41,2.85,1.85,4,2,30,10,3,6,8,5,7,17,453,311,24,18,17,4,1,6,8,4,1,0,11,3,11,3,20,8,10,2,2,1,1,0,5,3,3,3,358,208,17,18,74,31,13,24,7,4,60,40,7,13,54,35,24,16,13,13,17,10,10,8,61,54,13,18,0.4989,1.8245,6,16,2,1,,,,,,,,,,,,,,,,,,
11450144,53,47,1.26,1.17,1,3,16,8,3,1,5,7,6,10,415,368,14,12,10,5,1,2,4,3,1,1,3,2,9,3,5,5,11,3,0,3,1,0,4,1,0,4,342,280,17,22,54,40,25,25,2,3,62,38,6,7,28,21,15,5,6,4,10,9,6,8,65,67,23,22,0.7559,-1.3192,3,7,1,0,,,,,,,,,,,,,,,,,,
11450154,56,44,2.3,1.38,4,1,23,17,2,4,8,4,9,9,446,363,14,11,9,9,4,0,6,4,1,0,10,7,7,6,14,8,9,9,4,1,,,4,3,3,1,367,273,26,16,56,50,19,19,8,3,58,42,3,6,30,27,18,8,7,7,8,9,7,9,55,52,16,25,-0.1922,0.7553,10,10,,,,,39,18,98,67,1,1,1,0,2,0,,,,,,
11450149,44,56,0.95,1.61,1,2,15,19,7,5,4,3,16,13,357,453,14,11,11,15,3,2,6,7,0,0,5,10,4,2,7,12,8,7,0,2,0,1,2,4,0,3,273,384,19,15,42,46,34,40,4,3,44,56,6,7,29,37,13,16,5,11,9,6,6,5,40,49,17,20,1.3377,0.7662,11,8,1,0,1,0,,,,,,,,,,,,,,,,
11450151,35,65,1.24,1.9,3,3,9,15,2,1,1,6,10,11,293,529,13,9,11,10,1,2,5,4,0,0,4,8,0,3,5,8,4,7,1,3,0,1,0,4,4,3,216,438,12,20,47,67,38,23,2,8,50,50,1,8,31,28,11,14,7,9,9,8,4,6,50,48,31,9,0.0801,-1.6196,12,9,2,0,,,,,,,,,,,,,,,,,,
11450152,48,52,1.97,1.21,2,1,14,11,3,4,6,5,12,14,347,379,11,11,12,11,1,1,5,4,0,0,6,4,3,3,6,8,8,3,1,1,1,2,4,1,4,2,272,304,20,22,51,40,31,30,3,4,48,52,4,5,27,28,13,15,4,7,8,6,4,9,43,37,16,25,0.5201,1.042,9,8,1,0,,,18,17,63,51,1,1,,,0,1,,,,,,
11450148,48,52,1.98,2.01,2,4,15,17,4,4,3,5,9,15,350,390,12,15,15,8,3,5,6,7,0,0,4,5,5,5,8,11,7,6,0,3,,,4,4,0,2,284,324,22,16,55,47,34,35,3,4,48,52,6,5,33,35,5,7,6,12,6,7,2,10,47,59,19,16,0.7859,0.4318,9,6,2,1,0,1,,,,,,,,,,,,,,,,
11450147,66,34,2.54,0.34,4,0,24,7,3,6,8,1,7,14,549,300,17,23,14,7,1,3,7,4,0,0,12,1,5,2,19,4,5,3,3,0,3,0,1,2,3,0,450,201,22,28,77,47,45,30,12,0,55,45,10,10,38,32,15,12,8,2,9,11,10,10,69,57,10,25,-0.6528,1.6091,6,16,1,0,,,,,,,,,,,,,,,,,,
11450150,40,60,0.49,1.32,0,2,11,14,0,2,5,4,9,12,329,490,20,12,12,8,2,3,3,1,0,0,6,10,2,3,6,9,5,5,0,2,1,0,0,2,2,0,244,411,25,29,50,40,36,22,4,5,64,36,8,12,37,23,27,13,6,3,12,4,12,7,58,54,18,20,-0.616,-0.7402,12,12,,,,,,,,,,,,,,,,,,,,
11450146,49,51,0.98,2.17,1,3,16,16,4,1,11,6,14,18,312,346,14,21,17,14,1,4,2,9,0,2,7,5,7,2,8,14,8,2,0,1,1,2,2,0,1,5,216,242,32,20,62,44,24,25,5,6,45,55,7,8,38,42,15,22,8,9,5,16,9,6,48,57,18,32,-0.1091,-0.303,9,8,1,2,,,,,,,,,,,,,,,,,,
11450143,65,35,0.5,2.16,0,4,9,17,6,2,5,7,15,12,606,325,18,17,12,13,2,3,3,8,0,0,2,4,4,5,7,10,2,7,0,4,0,1,1,1,1,3,512,232,25,16,71,55,34,20,5,2,50,50,12,8,40,41,11,10,10,12,13,11,9,6,69,68,10,29,0.7644,0.3693,6,7,,,,,,,,,,,,,,,,,,,,
